 x , y , z , u , v , p 
0.86 , 0.0133333 , 0 , 0.0119684 , 0.000807391 , 0.0327024
0.86 , 0.02 , 0 , 0.0163895 , 0.00162409 , 0.0327267
0.86 , 0.0266667 , 0 , 0.0198039 , 0.00258311 , 0.0327326
0.86 , 0.0333333 , 0 , 0.0222457 , 0.00359542 , 0.0327201
0.86 , 0.04 , 0 , 0.0237582 , 0.00458069 , 0.0326893
0.86 , 0.0466667 , 0 , 0.0243946 , 0.00546747 , 0.032641
0.86 , 0.0533333 , 0 , 0.0242173 , 0.00619322 , 0.0325766
0.86 , 0.06 , 0 , 0.0232967 , 0.00670409 , 0.0324977
0.86 , 0.0666667 , 0 , 0.0217089 , 0.00695457 , 0.0324066
0.86 , 0.0733333 , 0 , 0.0195331 , 0.00690683 , 0.0323058
0.86 , 0.08 , 0 , 0.0168493 , 0.00652989 , 0.0321978
0.86 , 0.0866667 , 0 , 0.0137353 , 0.00579862 , 0.0320852
0.86 , 0.0933333 , 0 , 0.0102646 , 0.00469261 , 0.0319704
0.86 , 0.1 , 0 , 0.0065041 , 0.0031949 , 0.0318558
0.86 , 0.106667 , 0 , 0.00251221 , 0.00129079 , 0.0317432
0.86 , 0.113333 , 0 , -0.00166226 , -0.00103341 , 0.031634
0.86 , 0.12 , 0 , -0.00598126 , -0.00379154 , 0.0315292
0.86 , 0.126667 , 0 , -0.0104179 , -0.00699856 , 0.0314294
0.86 , 0.133333 , 0 , -0.0149566 , -0.0106714 , 0.0313345
0.86 , 0.14 , 0 , -0.0195927 , -0.0148294 , 0.0312442
0.86 , 0.146667 , 0 , -0.0243313 , -0.0194949 , 0.0311573
0.86 , 0.153333 , 0 , -0.0291865 , -0.0246927 , 0.0310726
0.86 , 0.16 , 0 , -0.034179 , -0.03045 , 0.030988
0.86 , 0.166667 , 0 , -0.0393347 , -0.0367954 , 0.0309014
0.86 , 0.173333 , 0 , -0.0446816 , -0.0437577 , 0.03081
0.86 , 0.18 , 0 , -0.0502474 , -0.0513645 , 0.0307107
0.86 , 0.186667 , 0 , -0.0560572 , -0.0596404 , 0.0306001
0.86 , 0.193333 , 0 , -0.0621303 , -0.0686048 , 0.0304744
0.86 , 0.2 , 0 , -0.0684783 , -0.0782706 , 0.0303293
0.86 , 0.206667 , 0 , -0.0751035 , -0.0886414 , 0.0301604
0.86 , 0.213333 , 0 , -0.0819967 , -0.0997106 , 0.0299628
0.86 , 0.22 , 0 , -0.0891377 , -0.11146 , 0.0297314
0.86 , 0.226667 , 0 , -0.0964944 , -0.123859 , 0.0294607
0.86 , 0.233333 , 0 , -0.104024 , -0.136864 , 0.0291453
0.86 , 0.24 , 0 , -0.111674 , -0.150419 , 0.0287795
0.86 , 0.246667 , 0 , -0.119384 , -0.164457 , 0.0283576
0.86 , 0.253333 , 0 , -0.127088 , -0.1789 , 0.0278742
0.86 , 0.26 , 0 , -0.134714 , -0.193662 , 0.027324
0.86 , 0.266667 , 0 , -0.142191 , -0.20865 , 0.0267023
0.86 , 0.273333 , 0 , -0.149446 , -0.223766 , 0.0260048
0.86 , 0.28 , 0 , -0.156408 , -0.238911 , 0.0252282
0.86 , 0.286667 , 0 , -0.163012 , -0.253985 , 0.0243697
0.86 , 0.293333 , 0 , -0.169196 , -0.268889 , 0.0234277
0.86 , 0.3 , 0 , -0.174904 , -0.283529 , 0.0224016
0.86 , 0.306667 , 0 , -0.18009 , -0.297814 , 0.021292
0.86 , 0.313333 , 0 , -0.184711 , -0.311661 , 0.0201003
0.86 , 0.32 , 0 , -0.188736 , -0.324993 , 0.0188295
0.86 , 0.326667 , 0 , -0.192142 , -0.337742 , 0.0174832
0.86 , 0.333333 , 0 , -0.194911 , -0.349849 , 0.0160665
0.86 , 0.34 , 0 , -0.197035 , -0.361263 , 0.0145849
0.86 , 0.346667 , 0 , -0.198515 , -0.371942 , 0.0130453
0.86 , 0.353333 , 0 , -0.199356 , -0.381854 , 0.0114548
0.86 , 0.36 , 0 , -0.199572 , -0.390976 , 0.00982139
0.86 , 0.366667 , 0 , -0.199181 , -0.399293 , 0.00815328
0.86 , 0.373333 , 0 , -0.198208 , -0.4068 , 0.00645903
0.86 , 0.38 , 0 , -0.196681 , -0.413498 , 0.00474731
0.86 , 0.386667 , 0 , -0.194633 , -0.419396 , 0.00302678
0.86 , 0.393333 , 0 , -0.192101 , -0.424512 , 0.00130596
0.86 , 0.4 , 0 , -0.189122 , -0.428868 , -0.000406895
0.86 , 0.406667 , 0 , -0.185736 , -0.432491 , -0.00210386
0.86 , 0.413333 , 0 , -0.181985 , -0.435414 , -0.00377746
0.86 , 0.42 , 0 , -0.17791 , -0.437673 , -0.0054207
0.86 , 0.426667 , 0 , -0.173551 , -0.439308 , -0.00702714
0.86 , 0.433333 , 0 , -0.16895 , -0.440361 , -0.00859092
0.86 , 0.44 , 0 , -0.164145 , -0.440873 , -0.0101067
0.86 , 0.446667 , 0 , -0.159173 , -0.44089 , -0.0115699
0.86 , 0.453333 , 0 , -0.154071 , -0.440454 , -0.0129762
0.86 , 0.46 , 0 , -0.14887 , -0.439609 , -0.014322
0.86 , 0.466667 , 0 , -0.143601 , -0.438397 , -0.0156044
0.86 , 0.473333 , 0 , -0.138291 , -0.436857 , -0.0168206
0.86 , 0.48 , 0 , -0.132965 , -0.435027 , -0.0179684
0.86 , 0.486667 , 0 , -0.127646 , -0.432944 , -0.019046
0.86 , 0.493333 , 0 , -0.122351 , -0.430639 , -0.0200519
0.86 , 0.5 , 0 , -0.117098 , -0.428143 , -0.0209849
0.86 , 0.506667 , 0 , -0.111901 , -0.425483 , -0.0218439
0.86 , 0.513333 , 0 , -0.10677 , -0.422682 , -0.0226283
0.86 , 0.52 , 0 , -0.101716 , -0.419762 , -0.0233374
0.86 , 0.526667 , 0 , -0.0967448 , -0.41674 , -0.0239706
0.86 , 0.533333 , 0 , -0.0918626 , -0.413633 , -0.0245278
0.86 , 0.54 , 0 , -0.0870729 , -0.410452 , -0.0250085
0.86 , 0.546667 , 0 , -0.082378 , -0.407209 , -0.0254125
0.86 , 0.553333 , 0 , -0.0777791 , -0.40391 , -0.0257396
0.86 , 0.56 , 0 , -0.073276 , -0.400562 , -0.0259898
0.86 , 0.566667 , 0 , -0.0688679 , -0.397168 , -0.0261629
0.86 , 0.573333 , 0 , -0.0645529 , -0.393732 , -0.0262587
0.86 , 0.58 , 0 , -0.0603287 , -0.390253 , -0.0262773
0.86 , 0.586667 , 0 , -0.0561925 , -0.386731 , -0.0262186
0.86 , 0.593333 , 0 , -0.0521408 , -0.383165 , -0.0260825
0.86 , 0.6 , 0 , -0.04817 , -0.379551 , -0.0258691
0.86 , 0.606667 , 0 , -0.0442762 , -0.375887 , -0.0255785
0.86 , 0.613333 , 0 , -0.0404553 , -0.372167 , -0.0252106
0.86 , 0.62 , 0 , -0.036703 , -0.368388 , -0.0247655
0.86 , 0.626667 , 0 , -0.0330148 , -0.364543 , -0.0242436
0.86 , 0.633333 , 0 , -0.0293864 , -0.360628 , -0.0236449
0.86 , 0.64 , 0 , -0.0258131 , -0.356636 , -0.0229698
0.86 , 0.646667 , 0 , -0.0222903 , -0.35256 , -0.0222187
0.86 , 0.653333 , 0 , -0.0188134 , -0.348396 , -0.021392
0.86 , 0.66 , 0 , -0.0153776 , -0.344136 , -0.0204902
0.86 , 0.666667 , 0 , -0.0119781 , -0.339774 , -0.0195141
0.86 , 0.673333 , 0 , -0.00861006 , -0.335304 , -0.0184644
0.86 , 0.68 , 0 , -0.00526832 , -0.33072 , -0.017342
0.86 , 0.686667 , 0 , -0.00194773 , -0.326016 , -0.0161478
0.86 , 0.693333 , 0 , 0.00135716 , -0.321186 , -0.0148831
0.86 , 0.7 , 0 , 0.00465204 , -0.316225 , -0.0135491
0.86 , 0.706667 , 0 , 0.00794296 , -0.311127 , -0.0121473
0.86 , 0.713333 , 0 , 0.0112364 , -0.305888 , -0.0106791
0.86 , 0.72 , 0 , 0.0145393 , -0.300503 , -0.00914644
0.86 , 0.726667 , 0 , 0.0178593 , -0.294969 , -0.00755105
0.86 , 0.733333 , 0 , 0.0212048 , -0.28928 , -0.00589497
0.86 , 0.74 , 0 , 0.0245852 , -0.283435 , -0.00418035
0.86 , 0.746667 , 0 , 0.0280109 , -0.27743 , -0.00240947
0.86 , 0.753333 , 0 , 0.0314936 , -0.271265 , -0.000584714
0.86 , 0.76 , 0 , 0.0350467 , -0.264936 , 0.00129142
0.86 , 0.766667 , 0 , 0.0386855 , -0.258444 , 0.00321634
0.86 , 0.773333 , 0 , 0.0424275 , -0.251789 , 0.00518743
0.86 , 0.78 , 0 , 0.046293 , -0.244971 , 0.007202
0.86 , 0.786667 , 0 , 0.0503052 , -0.237993 , 0.00925741
0.86 , 0.793333 , 0 , 0.0544912 , -0.230856 , 0.011351
0.86 , 0.8 , 0 , 0.0588825 , -0.223565 , 0.0134803
0.86 , 0.806667 , 0 , 0.0635158 , -0.216125 , 0.015643
0.86 , 0.813333 , 0 , 0.0684337 , -0.208541 , 0.0178367
0.86 , 0.82 , 0 , 0.0736861 , -0.20082 , 0.0200596
0.86 , 0.826667 , 0 , 0.0793311 , -0.19297 , 0.0223101
0.86 , 0.833333 , 0 , 0.0854366 , -0.185001 , 0.0245868
0.86 , 0.84 , 0 , 0.092082 , -0.176924 , 0.0268891
0.86 , 0.846667 , 0 , 0.0993599 , -0.16875 , 0.0292164
0.86 , 0.853333 , 0 , 0.107378 , -0.160493 , 0.031569
0.86 , 0.86 , 0 , 0.116263 , -0.152168 , 0.0339474
0.86 , 0.866667 , 0 , 0.12616 , -0.14379 , 0.0363528
0.86 , 0.873333 , 0 , 0.137242 , -0.135376 , 0.0387865
0.86 , 0.88 , 0 , 0.149704 , -0.126941 , 0.04125
0.86 , 0.886667 , 0 , 0.163776 , -0.118505 , 0.0437449
0.86 , 0.893333 , 0 , 0.179723 , -0.110083 , 0.0462719
0.86 , 0.9 , 0 , 0.197848 , -0.101692 , 0.0488307
0.86 , 0.906667 , 0 , 0.218497 , -0.0933446 , 0.051419
0.86 , 0.913333 , 0 , 0.242062 , -0.0850536 , 0.0540314
0.86 , 0.92 , 0 , 0.268987 , -0.0768269 , 0.056658
0.86 , 0.926667 , 0 , 0.299762 , -0.0686696 , 0.0592831
0.86 , 0.933333 , 0 , 0.334927 , -0.0605833 , 0.0618829
0.86 , 0.94 , 0 , 0.37507 , -0.0525683 , 0.0644242
0.86 , 0.946667 , 0 , 0.420827 , -0.0446273 , 0.0668619
0.86 , 0.953333 , 0 , 0.472888 , -0.0367729 , 0.0691381
0.86 , 0.96 , 0 , 0.532035 , -0.0290403 , 0.0711813
0.86 , 0.966667 , 0 , 0.599232 , -0.021509 , 0.0729076
0.86 , 0.973333 , 0 , 0.675865 , -0.0143409 , 0.0742239
0.86 , 0.98 , 0 , 0.764279 , -0.00785052 , 0.0750342
0.86 , 0.986667 , 0 , 0.869046 , -0.00265198 , 0.0752487
0.86 , 0.993333 , 0 , 1 , 0 , 0.0751967
0.866667 , 0 , 0 , 0 , 0 , 0.0324813
0.866667 , 0.00666667 , 0 , 0.00610032 , 0.000237681 , 0.0325084
0.866667 , 0.0133333 , 0 , 0.011251 , 0.000840192 , 0.0325539
0.866667 , 0.02 , 0 , 0.0154681 , 0.00170504 , 0.0325821
0.866667 , 0.0266667 , 0 , 0.0187709 , 0.00273738 , 0.0325926
0.866667 , 0.0333333 , 0 , 0.0211851 , 0.00385012 , 0.0325851
0.866667 , 0.04 , 0 , 0.0227457 , 0.00496411 , 0.0325598
0.866667 , 0.0466667 , 0 , 0.0234971 , 0.00600841 , 0.0325174
0.866667 , 0.0533333 , 0 , 0.0234933 , 0.00692041 , 0.0324589
0.866667 , 0.06 , 0 , 0.0227963 , 0.00764578 , 0.032386
0.866667 , 0.0666667 , 0 , 0.0214742 , 0.00813823 , 0.0323007
0.866667 , 0.0733333 , 0 , 0.0195992 , 0.00835897 , 0.0322053
0.866667 , 0.08 , 0 , 0.0172447 , 0.00827603 , 0.0321022
0.866667 , 0.0866667 , 0 , 0.0144832 , 0.0078634 , 0.031994
0.866667 , 0.0933333 , 0 , 0.0113839 , 0.00709997 , 0.031883
0.866667 , 0.1 , 0 , 0.00801071 , 0.00596844 , 0.0317714
0.866667 , 0.106667 , 0 , 0.00442022 , 0.00445409 , 0.0316612
0.866667 , 0.113333 , 0 , 0.000660551 , 0.00254369 , 0.0315538
0.866667 , 0.12 , 0 , -0.0032298 , 0.000224297 , 0.0314505
0.866667 , 0.126667 , 0 , -0.00722261 , -0.00251775 , 0.0313518
0.866667 , 0.133333 , 0 , -0.0113002 , -0.00569769 , 0.0312579
0.866667 , 0.14 , 0 , -0.0154552 , -0.00933304 , 0.0311686
0.866667 , 0.146667 , 0 , -0.01969 , -0.0134441 , 0.0310833
0.866667 , 0.153333 , 0 , -0.0240159 , -0.0180539 , 0.0310006
0.866667 , 0.16 , 0 , -0.0284516 , -0.0231883 , 0.0309192
0.866667 , 0.166667 , 0 , -0.0330214 , -0.0288753 , 0.030837
0.866667 , 0.173333 , 0 , -0.0377531 , -0.0351443 , 0.0307518
0.866667 , 0.18 , 0 , -0.0426758 , -0.0420248 , 0.0306609
0.866667 , 0.186667 , 0 , -0.0478176 , -0.049545 , 0.0305613
0.866667 , 0.193333 , 0 , -0.0532026 , -0.0577301 , 0.0304499
0.866667 , 0.2 , 0 , -0.0588494 , -0.0666005 , 0.0303229
0.866667 , 0.206667 , 0 , -0.0647686 , -0.0761698 , 0.0301766
0.866667 , 0.213333 , 0 , -0.0709615 , -0.0864433 , 0.0300066
0.866667 , 0.22 , 0 , -0.0774189 , -0.0974166 , 0.0298086
0.866667 , 0.226667 , 0 , -0.0841213 , -0.109074 , 0.0295777
0.866667 , 0.233333 , 0 , -0.091038 , -0.121388 , 0.0293091
0.866667 , 0.24 , 0 , -0.098129 , -0.134319 , 0.0289976
0.866667 , 0.246667 , 0 , -0.105345 , -0.147815 , 0.0286379
0.866667 , 0.253333 , 0 , -0.11263 , -0.161815 , 0.0282248
0.866667 , 0.26 , 0 , -0.119922 , -0.176245 , 0.0277532
0.866667 , 0.266667 , 0 , -0.127155 , -0.191024 , 0.0272182
0.866667 , 0.273333 , 0 , -0.134261 , -0.206064 , 0.0266151
0.866667 , 0.28 , 0 , -0.141174 , -0.221271 , 0.0259401
0.866667 , 0.286667 , 0 , -0.147827 , -0.23655 , 0.0251897
0.866667 , 0.293333 , 0 , -0.154158 , -0.251803 , 0.0243612
0.866667 , 0.3 , 0 , -0.160108 , -0.266933 , 0.023453
0.866667 , 0.306667 , 0 , -0.165624 , -0.281848 , 0.0224643
0.866667 , 0.313333 , 0 , -0.170661 , -0.296457 , 0.0213952
0.866667 , 0.32 , 0 , -0.175179 , -0.310677 , 0.0202471
0.866667 , 0.326667 , 0 , -0.179147 , -0.324431 , 0.0190224
0.866667 , 0.333333 , 0 , -0.182539 , -0.337648 , 0.0177243
0.866667 , 0.34 , 0 , -0.185339 , -0.350267 , 0.0163573
0.866667 , 0.346667 , 0 , -0.187537 , -0.362233 , 0.0149265
0.866667 , 0.353333 , 0 , -0.189131 , -0.373503 , 0.0134382
0.866667 , 0.36 , 0 , -0.190125 , -0.38404 , 0.011899
0.866667 , 0.366667 , 0 , -0.190529 , -0.393816 , 0.0103163
0.866667 , 0.373333 , 0 , -0.190359 , -0.402812 , 0.00869788
0.866667 , 0.38 , 0 , -0.189637 , -0.411018 , 0.00705186
0.866667 , 0.386667 , 0 , -0.188386 , -0.41843 , 0.00538652
0.866667 , 0.393333 , 0 , -0.186637 , -0.425054 , 0.00371018
0.866667 , 0.4 , 0 , -0.184421 , -0.430899 , 0.00203112
0.866667 , 0.406667 , 0 , -0.181774 , -0.435983 , 0.000357409
0.866667 , 0.413333 , 0 , -0.178731 , -0.440329 , -0.00130314
0.866667 , 0.42 , 0 , -0.175329 , -0.443964 , -0.00294309
0.866667 , 0.426667 , 0 , -0.171607 , -0.446919 , -0.00455543
0.866667 , 0.433333 , 0 , -0.167603 , -0.449229 , -0.0061336
0.866667 , 0.44 , 0 , -0.163354 , -0.450931 , -0.00767158
0.866667 , 0.446667 , 0 , -0.158897 , -0.452064 , -0.00916387
0.866667 , 0.453333 , 0 , -0.154266 , -0.452668 , -0.0106055
0.866667 , 0.46 , 0 , -0.149494 , -0.452784 , -0.0119921
0.866667 , 0.466667 , 0 , -0.144614 , -0.452451 , -0.0133197
0.866667 , 0.473333 , 0 , -0.139653 , -0.451711 , -0.0145848
0.866667 , 0.48 , 0 , -0.134639 , -0.4506 , -0.0157846
0.866667 , 0.486667 , 0 , -0.129596 , -0.449156 , -0.0169165
0.866667 , 0.493333 , 0 , -0.124544 , -0.447414 , -0.0179783
0.866667 , 0.5 , 0 , -0.119504 , -0.445406 , -0.0189681
0.866667 , 0.506667 , 0 , -0.114492 , -0.443162 , -0.0198846
0.866667 , 0.513333 , 0 , -0.109522 , -0.440711 , -0.0207263
0.866667 , 0.52 , 0 , -0.104606 , -0.438076 , -0.0214923
0.866667 , 0.526667 , 0 , -0.0997553 , -0.435281 , -0.0221818
0.866667 , 0.533333 , 0 , -0.0949765 , -0.432344 , -0.022794
0.866667 , 0.54 , 0 , -0.0902766 , -0.429283 , -0.0233284
0.866667 , 0.546667 , 0 , -0.0856602 , -0.426113 , -0.0237845
0.866667 , 0.553333 , 0 , -0.0811306 , -0.422846 , -0.0241621
0.866667 , 0.56 , 0 , -0.07669 , -0.419492 , -0.0244607
0.866667 , 0.566667 , 0 , -0.0723391 , -0.416058 , -0.0246802
0.866667 , 0.573333 , 0 , -0.0680781 , -0.412552 , -0.0248204
0.866667 , 0.58 , 0 , -0.0639061 , -0.408977 , -0.0248812
0.866667 , 0.586667 , 0 , -0.0598216 , -0.405337 , -0.0248625
0.866667 , 0.593333 , 0 , -0.0558223 , -0.401633 , -0.0247642
0.866667 , 0.6 , 0 , -0.0519058 , -0.397865 , -0.0245864
0.866667 , 0.606667 , 0 , -0.048069 , -0.394033 , -0.0243289
0.866667 , 0.613333 , 0 , -0.0443085 , -0.390134 , -0.023992
0.866667 , 0.62 , 0 , -0.0406206 , -0.386167 , -0.0235758
0.866667 , 0.626667 , 0 , -0.0370015 , -0.382128 , -0.0230803
0.866667 , 0.633333 , 0 , -0.0334471 , -0.378014 , -0.0225059
0.866667 , 0.64 , 0 , -0.0299533 , -0.373819 , -0.0218528
0.866667 , 0.646667 , 0 , -0.0265155 , -0.369541 , -0.0211215
0.866667 , 0.653333 , 0 , -0.0231293 , -0.365173 , -0.0203123
0.866667 , 0.66 , 0 , -0.0197901 , -0.360711 , -0.0194258
0.866667 , 0.666667 , 0 , -0.016493 , -0.356149 , -0.0184626
0.866667 , 0.673333 , 0 , -0.0132331 , -0.351483 , -0.0174235
0.866667 , 0.68 , 0 , -0.0100054 , -0.346707 , -0.0163093
0.866667 , 0.686667 , 0 , -0.00680431 , -0.341816 , -0.015121
0.866667 , 0.693333 , 0 , -0.00362438 , -0.336805 , -0.0138597
0.866667 , 0.7 , 0 , -0.000459645 , -0.331669 , -0.0125264
0.866667 , 0.706667 , 0 , 0.00269621 , -0.326402 , -0.0111227
0.866667 , 0.713333 , 0 , 0.00584996 , -0.321002 , -0.00964984
0.866667 , 0.72 , 0 , 0.00900895 , -0.315462 , -0.00810949
0.866667 , 0.726667 , 0 , 0.0121812 , -0.309781 , -0.00650333
0.866667 , 0.733333 , 0 , 0.0153755 , -0.303953 , -0.00483316
0.866667 , 0.74 , 0 , 0.0186017 , -0.297976 , -0.00310091
0.866667 , 0.746667 , 0 , 0.0218708 , -0.291847 , -0.00130858
0.866667 , 0.753333 , 0 , 0.0251951 , -0.285564 , 0.000541736
0.866667 , 0.76 , 0 , 0.0285885 , -0.279125 , 0.00244789
0.866667 , 0.766667 , 0 , 0.0320671 , -0.27253 , 0.00440769
0.866667 , 0.773333 , 0 , 0.0356489 , -0.265777 , 0.00641896
0.866667 , 0.78 , 0 , 0.039355 , -0.258866 , 0.00847953
0.866667 , 0.786667 , 0 , 0.0432096 , -0.251799 , 0.0105873
0.866667 , 0.793333 , 0 , 0.0472404 , -0.244577 , 0.0127403
0.866667 , 0.8 , 0 , 0.05148 , -0.237203 , 0.0149366
0.866667 , 0.806667 , 0 , 0.0559659 , -0.229678 , 0.0171748
0.866667 , 0.813333 , 0 , 0.0607417 , -0.222007 , 0.0194533
0.866667 , 0.82 , 0 , 0.0658585 , -0.214195 , 0.0217713
0.866667 , 0.826667 , 0 , 0.0713753 , -0.206247 , 0.024128
0.866667 , 0.833333 , 0 , 0.0773612 , -0.19817 , 0.0265232
0.866667 , 0.84 , 0 , 0.0838967 , -0.18997 , 0.0289573
0.866667 , 0.846667 , 0 , 0.0910753 , -0.181656 , 0.0314309
0.866667 , 0.853333 , 0 , 0.0990063 , -0.173238 , 0.0339455
0.866667 , 0.86 , 0 , 0.107816 , -0.164724 , 0.0365028
0.866667 , 0.866667 , 0 , 0.117653 , -0.156126 , 0.0391049
0.866667 , 0.873333 , 0 , 0.128687 , -0.147455 , 0.0417545
0.866667 , 0.88 , 0 , 0.141118 , -0.138722 , 0.0444538
0.866667 , 0.886667 , 0 , 0.155173 , -0.129939 , 0.0472051
0.866667 , 0.893333 , 0 , 0.171116 , -0.121118 , 0.0500095
0.866667 , 0.9 , 0 , 0.18925 , -0.11227 , 0.0528664
0.866667 , 0.906667 , 0 , 0.209919 , -0.103404 , 0.0557729
0.866667 , 0.913333 , 0 , 0.233515 , -0.0945286 , 0.058722
0.866667 , 0.92 , 0 , 0.260475 , -0.0856512 , 0.0617012
0.866667 , 0.926667 , 0 , 0.29129 , -0.0767764 , 0.0646908
0.866667 , 0.933333 , 0 , 0.326498 , -0.0679082 , 0.0676619
0.866667 , 0.94 , 0 , 0.366689 , -0.0590522 , 0.0705739
0.866667 , 0.946667 , 0 , 0.412506 , -0.0502198 , 0.0733729
0.866667 , 0.953333 , 0 , 0.464658 , -0.041436 , 0.0759899
0.866667 , 0.96 , 0 , 0.523961 , -0.032753 , 0.078341
0.866667 , 0.966667 , 0 , 0.59145 , -0.0242735 , 0.0803285
0.866667 , 0.973333 , 0 , 0.66863 , -0.016191 , 0.0818449
0.866667 , 0.98 , 0 , 0.758085 , -0.00886761 , 0.0827804
0.866667 , 0.986667 , 0 , 0.864884 , -0.0029984 , 0.0830339
0.866667 , 0.993333 , 0 , 1 , 0 , 0.0829784
0.873333 , 0 , 0 , 0 , 0 , 0.0323451
0.873333 , 0.00666667 , 0 , 0.00567319 , 0.000242407 , 0.0323733
0.873333 , 0.0133333 , 0 , 0.010501 , 0.000864087 , 0.0324215
0.873333 , 0.02 , 0 , 0.0144923 , 0.00176664 , 0.032453
0.873333 , 0.0266667 , 0 , 0.0176588 , 0.0028585 , 0.0324675
0.873333 , 0.0333333 , 0 , 0.020019 , 0.00405505 , 0.0324646
0.873333 , 0.04 , 0 , 0.0215999 , 0.00527886 , 0.0324445
0.873333 , 0.0466667 , 0 , 0.0224383 , 0.00646004 , 0.0324076
0.873333 , 0.0533333 , 0 , 0.0225799 , 0.00753645 , 0.0323549
0.873333 , 0.06 , 0 , 0.0220789 , 0.00845371 , 0.0322878
0.873333 , 0.0666667 , 0 , 0.0209957 , 0.0091651 , 0.0322082
0.873333 , 0.0733333 , 0 , 0.0193953 , 0.00963117 , 0.0321182
0.873333 , 0.08 , 0 , 0.0173449 , 0.00981917 , 0.0320201
0.873333 , 0.0866667 , 0 , 0.0149114 , 0.00970232 , 0.0319163
0.873333 , 0.0933333 , 0 , 0.0121596 , 0.00925887 , 0.031809
0.873333 , 0.1 , 0 , 0.00914999 , 0.00847112 , 0.0317005
0.873333 , 0.106667 , 0 , 0.00593696 , 0.00732434 , 0.0315925
0.873333 , 0.113333 , 0 , 0.00256754 , 0.00580561 , 0.0314868
0.873333 , 0.12 , 0 , -0.000919814 , 0.0039028 , 0.0313845
0.873333 , 0.126667 , 0 , -0.00449592 , 0.00160353 , 0.0312863
0.873333 , 0.133333 , 0 , -0.00814132 , -0.00110577 , 0.0311926
0.873333 , 0.14 , 0 , -0.0118463 , -0.00424062 , 0.0311034
0.873333 , 0.146667 , 0 , -0.0156105 , -0.00781901 , 0.0310182
0.873333 , 0.153333 , 0 , -0.0194423 , -0.0118618 , 0.0309359
0.873333 , 0.16 , 0 , -0.0233576 , -0.0163928 , 0.0308555
0.873333 , 0.166667 , 0 , -0.0273787 , -0.0214383 , 0.0307752
0.873333 , 0.173333 , 0 , -0.031532 , -0.027027 , 0.0306931
0.873333 , 0.18 , 0 , -0.0358467 , -0.0331886 , 0.030607
0.873333 , 0.186667 , 0 , -0.0403519 , -0.0399529 , 0.0305143
0.873333 , 0.193333 , 0 , -0.0450748 , -0.0473487 , 0.0304122
0.873333 , 0.2 , 0 , -0.0500387 , -0.0554016 , 0.0302977
0.873333 , 0.206667 , 0 , -0.0552606 , -0.0641326 , 0.0301674
0.873333 , 0.213333 , 0 , -0.0607499 , -0.0735567 , 0.0300177
0.873333 , 0.22 , 0 , -0.0665071 , -0.0836809 , 0.0298448
0.873333 , 0.226667 , 0 , -0.0725232 , -0.0945028 , 0.0296447
0.873333 , 0.233333 , 0 , -0.0787792 , -0.10601 , 0.0294129
0.873333 , 0.24 , 0 , -0.0852466 , -0.118179 , 0.0291449
0.873333 , 0.246667 , 0 , -0.091888 , -0.130974 , 0.028836
0.873333 , 0.253333 , 0 , -0.0986581 , -0.14435 , 0.0284815
0.873333 , 0.26 , 0 , -0.105505 , -0.158249 , 0.0280764
0.873333 , 0.266667 , 0 , -0.112372 , -0.172604 , 0.0276159
0.873333 , 0.273333 , 0 , -0.119199 , -0.18734 , 0.0270955
0.873333 , 0.28 , 0 , -0.125923 , -0.202373 , 0.0265109
0.873333 , 0.286667 , 0 , -0.132481 , -0.217616 , 0.0258582
0.873333 , 0.293333 , 0 , -0.138813 , -0.232976 , 0.0251341
0.873333 , 0.3 , 0 , -0.144859 , -0.24836 , 0.024336
0.873333 , 0.306667 , 0 , -0.150565 , -0.263675 , 0.0234621
0.873333 , 0.313333 , 0 , -0.155881 , -0.278829 , 0.0225114
0.873333 , 0.32 , 0 , -0.160762 , -0.293733 , 0.0214839
0.873333 , 0.326667 , 0 , -0.165171 , -0.308303 , 0.0203805
0.873333 , 0.333333 , 0 , -0.169075 , -0.322462 , 0.0192032
0.873333 , 0.34 , 0 , -0.17245 , -0.336138 , 0.0179548
0.873333 , 0.346667 , 0 , -0.175279 , -0.349267 , 0.0166393
0.873333 , 0.353333 , 0 , -0.17755 , -0.361793 , 0.0152614
0.873333 , 0.36 , 0 , -0.179259 , -0.373668 , 0.0138265
0.873333 , 0.366667 , 0 , -0.180409 , -0.38485 , 0.0123409
0.873333 , 0.373333 , 0 , -0.181005 , -0.39531 , 0.0108115
0.873333 , 0.38 , 0 , -0.181062 , -0.405022 , 0.00924543
0.873333 , 0.386667 , 0 , -0.180597 , -0.413972 , 0.00765044
0.873333 , 0.393333 , 0 , -0.179632 , -0.422151 , 0.00603437
0.873333 , 0.4 , 0 , -0.178193 , -0.429557 , 0.00440521
0.873333 , 0.406667 , 0 , -0.176306 , -0.436196 , 0.00277093
0.873333 , 0.413333 , 0 , -0.174005 , -0.44208 , 0.00113941
0.873333 , 0.42 , 0 , -0.17132 , -0.447225 , -0.000481706
0.873333 , 0.426667 , 0 , -0.168286 , -0.451654 , -0.00208503
0.873333 , 0.433333 , 0 , -0.164938 , -0.455393 , -0.00366354
0.873333 , 0.44 , 0 , -0.16131 , -0.45847 , -0.00521063
0.873333 , 0.446667 , 0 , -0.157436 , -0.460918 , -0.00672014
0.873333 , 0.453333 , 0 , -0.153351 , -0.462772 , -0.0081864
0.873333 , 0.46 , 0 , -0.149086 , -0.464067 , -0.00960421
